age,PC1 5pt Smooth (lake),,,
1110.339512,-0.12068,,,
1110.531184,-0.03486,,,
1110.723468,0.04664,,,
1110.916383,0.0522,,,
1111.108082,0.12516,,,
1111.302305,0.1611,,,
1111.49721,0.1621,,,
1111.770128,0.25766,,,
1114.230072,0.3258,,,
1114.50485,0.35376,,,
1114.781329,0.41346,,,
1115.059549,0.41048,,,
1115.339552,0.29176,,,
1115.623429,0.30514,,,
1115.907136,0.211,,,
1116.192751,0.1612,,,
1116.480315,0.09492,,,
1116.738299,0.04536,,,
1116.816217,-0.03124,,,
1117.393573,-0.0458,,,
1117.715471,-0.0881,,,
1118.037755,-0.0992,,,
1118.694515,-0.10066,,,
1119.026944,-0.11024,,,
1119.265766,-0.10668,,,
1119.602973,-0.10844,,,
1119.94304,-0.1113,,,
1120.283851,-0.13162,,,
1120.619223,-0.12354,,,
1120.953628,-0.12238,,,
1121.284857,-0.12412,,,
1121.612966,-0.11804,,,
1121.935852,-0.09556,,,
1122.230112,-0.09906,,,
1122.326225,-0.09834,,,
1122.55582,-0.10462,,,
1122.859607,-0.03938,,,
1123.160766,-0.05144,,,
1123.459344,0.0227,,,
1123.755392,0.13954,,,
1124.048957,0.19326,,,
1124.340088,0.16782,,,
1124.628833,0.25412,,,
1124.867667,0.22046,,,
1125.152165,0.15688,,,
1125.434415,0.17066,,,
1125.714465,0.1285,,,
1125.992365,0.04886,,,
1126.268163,0.00206,,,
1126.541906,-0.07058,,,
1126.813645,-0.14812,,,
1127.239916,-0.17084,,,
1127.477149,-0.1897,,,
1127.729455,-0.2039,,,
1127.980141,-0.19492,,,
1128.227435,-0.1211,,,
1128.475017,-0.10622,,,
1128.719312,-0.04858,,,
1128.963956,0.04464,,,
1129.426156,0.15624,,,
1129.665062,0.20536,,,
1129.904438,0.29508,,,
1130.120022,0.32892,,,
1130.32598,0.34744,,,
1130.561995,0.32474,,,
1130.796878,0.28864,,,
1131.015343,0.2782,,,
1131.246457,0.24378,,,
1131.478265,0.16066,,,
1131.618229,0.0793,,,
1133.340756,0.00034,,,
1133.524325,-0.08646,,,
1133.718933,-0.145,,,
1133.913122,-0.16674,,,
1134.106918,-0.18172,,,
1134.30035,-0.18482,,,
1134.491823,-0.16734,,,
1134.673278,-0.07562,,,
1134.907827,0.016,,,
1134.941764,0.10722,,,
1135.103266,0.19888,,,
1135.287187,0.31828,,,
1135.470928,0.25126,,,
1135.66578,0.16514,,,
1136.030954,0.08906,,,
1136.214209,0.04774,,,
1136.397406,-0.03784,,,
1136.490596,-0.03742,,,
1136.662503,0.0453,,,
1136.795851,0.04508,,,
1136.942063,0.01034,,,
1137.094726,-0.02944,,,
1137.277976,-0.00148,,,
1137.406619,-0.07944,,,
1137.590022,-0.07648,,,
1137.612553,-0.08332,,,
1137.789651,0.04902,,,
1137.962052,0.13146,,,
1138.134604,0.231,,,
1138.318631,0.36942,,,
1138.50126,0.4163,,,
1138.685745,0.32298,,,
1138.935388,0.21522,,,
1138.984081,0.12504,,,
1139.211602,-0.01636,,,
1139.472246,0.0197,,,
1139.733614,0.0146,,,
1139.995774,-0.0017,,,
1140.258792,-0.01924,,,
1140.522734,-0.03274,,,
1140.787668,-0.12558,,,
1141.182065,-0.16956,,,
1141.41622,-0.17208,,,
1141.684968,-0.16884,,,
1141.954998,-0.16312,,,
1142.226375,-0.1555,,,
1142.499168,-0.03864,,,
1142.773442,0.00768,,,
1147.951532,0.03186,,,
1148.112266,0.08064,,,
1149.003471,0.18244,,,
1153.234622,0.16252,,,
1153.559061,0.13312,,,
1153.884201,0.10644,,,
1154.214702,0.0512,,,
1154.545953,-0.06928,,,
1154.8827,-0.17118,,,
1155.229867,-0.18764,,,
1155.570709,-0.1895,,,
1155.917255,-0.1916,,,
1156.264669,-0.18328,,,
1156.617926,-0.17534,,,
1156.972096,-0.15486,,,
1157.3297,-0.14694,,,
1157.711378,-0.13776,,,
1157.731981,-0.11996,,,
1158.07879,-0.11244,,,
1158.428826,-0.11736,,,
1158.779482,-0.09984,,,
1159.136067,-0.09024,,,
1159.495998,-0.04304,,,
1159.85659,-0.00508,,,
1160.223303,0.00342,,,
1160.593479,0.05502,,,
1160.967157,0.1482,,,
1161.017621,0.1931,,,
1161.395318,0.23408,,,
1161.773741,0.3104,,,
1162.158621,0.32638,,,
1162.547163,0.31712,,,
1162.936466,0.30532,,,
1163.332424,0.2715,,,
1163.732162,0.22058,,,
1164.132694,0.1953,,,
1164.540081,0.15394,,,
1164.745234,0.09642,,,
1164.772866,0.0502,,,
1165.242226,0.08972,,,
1166.189959,0.10928,,,
1166.671516,0.15076,,,
1167.161515,0.16914,,,
1167.653566,0.21,,,
1168.150931,0.18614,,,
1168.653666,0.17374,,,
1168.767611,0.1833,,,
1169.280393,0.21354,,,
1169.795315,0.23426,,,
1170.315787,0.25922,,,
1170.841866,0.27242,,,
1171.373609,0.24232,,,
1171.914649,0.23956,,,
1172.457923,0.26106,,,
1172.988753,0.28702,,,
1173.142475,0.21808,,,
1173.26725,0.16026,,,
1173.647079,0.10736,,,
1174.156582,0.02064,,,
1174.667254,-0.07126,,,
1175.186645,-0.00834,,,
1175.71106,0.00146,,,
1176.240543,-0.00468,,,
1176.771212,0.0066,,,
1177.310915,-0.00402,,,
1179.930584,-0.0699,,,
1180.500561,-0.08048,,,
1181.075969,-0.08592,,,
1181.65259,-0.0877,,,
1182.238945,-0.08032,,,
1182.830856,-0.07278,,,
1183.19218,-0.07344,,,
1183.735836,-0.07004,,,
1184.284131,-0.0635,,,
1184.841572,-0.0678,,,
1185.399273,-0.01336,,,
1185.961705,0.06222,,,
1186.533492,0.17208,,,
1187.360781,0.24052,,,
1187.439874,0.29316,,,
1188.52365,0.27418,,,
1189.117187,0.3432,,,
1189.710927,0.36088,,,
1190.310448,0.4082,,,
1190.925224,0.49434,,,
1191.682385,0.57454,,,
1192.295093,0.54842,,,
1193.601586,0.51148,,,
1194.242551,0.45948,,,
1194.892134,0.41,,,
1195.220074,0.36994,,,
1195.302381,0.33358,,,
1195.965398,0.3246,,,
1196.70385,0.35864,,,
1197.093552,0.37852,,,
1198.340766,0.42068,,,
1199.013916,0.42148,,,
1199.124778,0.35522,,,
1201.171875,0.26366,,,
1202.627155,0.17498,,,
1203.353863,0.06486,,,
1204.091764,-0.00928,,,
1204.834504,-0.01168,,,
1205.681789,-0.00902,,,
1206.339715,-0.01078,,,
1207.095401,0.0548,,,
1207.861199,0.14764,,,
1208.624182,0.24514,,,
1209.390394,0.27376,,,
1210.371576,0.30872,,,
1211.402198,0.28112,,,
1212.436847,0.22368,,,
1213.604851,0.15486,,,
1214.515688,0.1865,,,
1215.558612,0.26202,,,
1215.85223,0.2959,,,
1216.896949,0.34672,,,
1217.942346,0.37642,,,
1219.118438,0.31272,,,
