"","V1","V2"
"182",0.128276791236559,-0.0553804727163804
"183",0.0334281192852459,-0.0210460171714781
"184",0.0581702971508884,-0.011331443725355
"185",-0.0123123541126378,-0.0138206865803685
"186",0.105686827476425,0.00975642271147759
"187",-0.115836083236211,-0.121065608562047
"188",0.10929286561252,0.0328396959365157
"189",0.126781262772233,0.0703403427758483
"190",0.0650076984428715,0.136533260143972
"191",0.104747160112617,0.120745599972507
"192",0.085829549104931,0.148082775632695
"193",0.137202466201854,0.0723379504894771
"194",0.153478321055064,0.0270920527163251
"195",0.00714634306325453,0.127759281021931
"196",0.127258757399156,0.0763300553200066
"197",-0.0938841037378647,0.0376056104430646
"198",0.154907358785113,0.0224775700853078
"199",0.165098773710998,-0.0162547889208781
"200",0.154666539873604,0.0288852007964117
"201",-0.0189265217635485,0.154107281573005
"202",0.0376810076396281,0.176579803656218
"203",0.0518427977663746,0.181142812018655
"204",0.139574881723449,0.0852951649437682
"205",0.0495018777871108,0.200194607109664
"206",0.0103813008500669,0.204934529438735
"207",-0.0471701824620908,0.174793893358024
"208",-0.137778592466202,0.00988772471653235
"209",-0.141042597355092,-0.00173930747347944
"210",0.127772793217433,0.114063586039988
"211",-0.088573819861614,0.119805962244401
"212",-0.0159297398349414,0.18390495615998
"213",-0.149904180513149,-0.0550359845676862
"214",-0.0705502279979829,0.141054499632474
"215",-0.0872200268153978,0.123451302513081
"216",-0.135103468216001,0.0170391951556468
"217",-0.066327310078444,0.148351809809197
"218",-0.0946136855326228,0.102141025186891
"219",-0.152038799839141,-0.0616045714022658
"220",-0.111102963890678,0.0717636803984463
"221",0.106325362696818,0.147187249154704
"222",-0.143730729749507,-0.0360763794684433
"223",0.0450311997143961,0.174372126633497
"224",0.0805994727225675,0.153022378932956
"225",0.0611343703352587,0.158586062707613
"226",0.0420292077308042,0.167386036055192
"227",-0.0673068339872709,0.116250065062841
"228",-0.159933387515548,-0.156289402861862
"229",-0.0325449504960151,0.155136078664441
"230",-0.154712058267167,-0.10216190187957
"231",-0.109205960113895,0.0450834033331473
"232",0.072712304368963,0.156465929589413
"233",-0.148587354363859,-0.0791713849127623
"234",-0.108314338999285,0.0429246826459836
"235",0.0119256551245462,0.168693986254861
"236",0.00389477876698269,0.171249333962602
"237",0.043362427871118,0.176042069187806
"238",-0.110726333434032,0.051576031390935
"239",-0.0111793335582551,0.166632250496587
"240",0.141626322842907,0.0700951605978922
"241",0.153596996194487,0.0337852285357369
"242",0.0418527924496924,0.172344401420562
"243",0.0307603080826225,0.178862301815014
"244",-0.0931722161941179,0.0907296807814609
"245",-0.0975697680304891,0.0871695037918413
"246",-0.155747001808683,-0.0955500091788151
"247",0.162285468636583,-0.00794711377583047
"248",-0.0822590716173891,0.106142292373073
"249",0.0699618994069157,0.162798970120171
"250",-0.0546476087403104,0.108928780905638
"251",0.125284572882274,0.0933378541392945
"252",-0.00232524220286077,0.160871925251441
"253",0.0242494567126216,0.181993238918167
"254",-0.0784653320727041,0.126175441869882
"255",-0.0339166442837868,0.180692258483603
"256",0.0397062762200499,0.200191441155682
"257",0.0281165377285933,0.196875949453968
"258",-0.00876674397092645,0.186497043579668
"259",-0.0398922447268908,0.165541467785488
"260",0.0649970593841186,0.183687354219498
"261",-0.078919831996176,0.125657729349866
"262",0.0507110612306127,0.192074767452995
"263",0.0619843258486306,0.185006751742445
"264",0.156522757126084,0.0246532487141112
"265",0.0654111972060669,0.172143247783743
"266",0.0316187318612946,0.183160527943455
"267",0.110522246593794,0.137896513307535
"268",0.0777728580808646,0.179011680691122
"269",0.0725930441545595,0.190233385171941
"270",-0.00715338662281402,0.210400834136303
"271",0.00286273329888646,0.215925805978934
"272",0.052090281107529,0.211240258169662
"273",0.107666612114655,0.110647144333612
"274",0.138854074763023,-0.00630359822354136
"275",-0.160602070996785,-0.154743695681374
"276",-0.14120862742431,-0.000142487184617355
"277",0.0548935781637529,0.20643399974674
"278",-0.133933025246756,0.0306290855502008
"279",0.0712280828399432,0.196215811232373
"280",0.13276775311531,0.104911616417332
"281",-0.00353564890929872,0.221529538976251
"282",-0.033478187190939,0.208637533135542
"283",-0.158846008765252,-0.0784060360216072
"284",0.0377310855314486,0.218042464254013
"285",-0.110548564925227,0.095785815825794
"286",-0.122161307979339,0.0711142882221445
"287",-0.103022165362803,0.119537734231444
"288",-0.141568218914612,0.0153493621415006
"289",-0.159458841998365,-0.17741267228614
"290",-0.15958795253847,-0.0954915697349949
"291",-0.158045611395928,-0.19863062220194
"292",-0.0935537550378749,0.134834546014331
"293",-0.161376427744208,-0.117216585152579
"294",-0.144625759175396,0.00330328115942329
"295",-0.134651707525667,0.0414440258364855
"296",0.0144788282544771,0.226729364259687
"297",-0.124702464860317,0.0745411700711048
"298",0.0364371569707293,0.226742571872213
"299",-0.000508287737522167,0.227499287492256
"300",0.0677284458589099,0.20968717692115
"301",-0.158907472329513,-0.0808743685511336
"302",-0.132589186151309,0.0532899884103851
"303",0.150622263625714,0.00116037054458581
"304",-0.159047595424585,-0.0794994158196042
"305",-0.121536783427689,0.0836408302603659
"306",-0.143188197438395,0.0145673473965223
"307",-0.142713026357076,0.0132356017106079
"308",0.113806884875887,0.149386857009197
"309",-0.150514696331438,-0.0258117325027237
"310",0.00114751930501987,0.222024040871702
"311",-0.071297374780942,0.166853857301501
"312",0.0396341861743651,0.217041660465237
"313",0.035905005509652,0.215812004223959
"314",0.156778065325798,-0.00751116625227955
"315",-0.0669044889611421,0.160129841465734
"316",-0.131391992813446,0.0317069006692133
"317",0.002647447114124,0.207762749733773
"318",0.0706327859589598,0.194939137064748
"319",-0.0804298112641337,0.143604114258731
"320",-0.0848000444354867,0.139547909380471
"321",-0.100163893939107,0.115997723190437
"322",-0.0361146948960416,0.198724230948734
"323",0.113189881313127,0.148311624551209
"324",-0.0839328417931112,0.147311426424048
"325",-0.111556214819982,0.0966130558924801
"326",0.0184209336434227,0.220641191035803
"327",0.0665781477536481,0.204065864412143
"328",0.002286594804636,0.217333419617856
"329",-0.0254214277909375,0.20524427321405
"330",-0.0349212939093615,0.198593829158422
"331",0.033396798148249,0.217604992859111
"332",-0.122015747109336,0.0681383219156051
"333",0.0385223435235482,0.224573642859625
"334",-0.0536925496636559,0.195517587392838
"335",-0.00225783712628276,0.229214003330563
"336",0.150171772762324,-0.081638035584602
"337",-0.0375591068871618,0.212244638599083
"338",0.0188399354829717,0.231102812002565
"339",0.0393285605254208,0.226221949640009
"340",0.150189148054024,-0.0984022202870889
"341",-0.156594332117483,-0.0574798112892004
"342",-0.126252175596702,0.0687809333108569
"343",-0.147857542360936,-0.238955085092222
"344",-0.152762797172525,-0.221033553857416
"345",-0.148122942337026,-0.238243393042114
"346",-0.147544419093629,-0.240119538984137
"347",-0.157053615588829,-0.198564215132779
"348",-0.127881156152105,0.0611586908699104
"349",-0.161402656760465,-0.118492642058385
"350",-0.145521803984314,-0.00114360391801339
"351",-0.160408817483395,-0.173788736198401
"352",-0.161612415609138,-0.121251511001417
"353",-0.113983137216501,0.0897276487738675
"354",0.0452055166519614,0.212418043981093
"355",-0.153481751142055,-0.224026819265141
"356",-0.1612562800973,-0.123652746295457
"357",0.00196199038854673,0.214200959481547
"358",-0.109195603401759,0.0981498645375083
"359",-0.0514777918033329,0.181820808356894
"360",-0.100160505362443,0.117162530621437
"361",-0.134577858787856,0.036267851921654
"362",-0.133858755848863,0.0363019451562093
"363",0.0699620236606039,0.200970919465217
"364",-0.14255082281411,0.00111242113724031
"365",-0.000593739503134322,0.216290021561189
"366",-0.0657547665412463,0.170961218779836
"367",-0.101810263706907,0.116746181114321
"368",0.0903729560457043,0.1808585856014
"369",-0.126499692227933,0.0597065259791147
"370",-0.156343834900176,-0.0617710715531619
"371",-0.126022336149103,0.0645105237203819
"372",-0.101215398788755,0.123439898634489
"373",-0.0398789020372377,0.204865674331288
"374",-0.101507625956324,0.127944886861824
"375",-0.0308801978656747,0.213957050071976
"376",-0.0899356952858318,0.14904680085076
"377",-0.0370657893636695,0.211060376405715
"378",-0.020599278713493,0.224688033459749
"379",-0.0723396057828874,0.179681026296967
"380",-0.157054786574086,-0.194798874669766
"381",-0.0994525002583365,0.125835451818064
"382",-0.134940918223995,0.0446851754229286
"383",0.147884586940451,0.0279123185183163
"384",0.0321515156260887,0.226307832160142
"385",-0.113497367496955,0.100742187829498
"386",0.0225742244147736,0.22853990774238
"387",0.0903130488355823,0.187912284359224
"388",-0.0699377841708635,0.171160582397398
"389",0.132194834088019,0.105632246098951
"390",-0.0343795252238446,0.205995356760848
"391",0.0151294277502963,0.225677493722265
"392",-0.0566337324679333,0.192669007407907
"393",-0.0363388577663156,0.212952305752941
"394",-0.0830815814711371,0.160750270703472
"395",-0.082329693622838,0.158181460482317
"396",-0.037109055553261,0.208474675370388
"397",-0.00246519572983113,0.226910180728415
"398",-0.112549686466514,0.10213251774795
"399",0.0758685413209952,0.198911682708829
"400",0.00900446479457039,0.21848438809645
"401",-0.120788634715302,0.0724367550271777
"402",-0.10663794718142,0.107088196138053
"403",-0.156762859451898,-0.193699762110761
"404",-0.161696869135391,-0.1266068006311
"405",-0.160129038753524,-0.0991520347286705
"406",-0.111671815850998,0.0900633375321469
